Id,x,Expected,Usage
4441,4.876,3.352018415836065e-05,Public
1811,3.3747,0.01135617518872992,Public
1163,8.1652,2.7205307850531635e-14,Public
9350,1.3963,0.5267648873578574,Public
712,4.7898,4.9944240585946905e-05,Public
2893,5.7726,3.3526894899884667e-07,Public
495,8.3532,5.89111906627567e-15,Public
7472,0.1791,0.17625043399400261,Public
2440,1.3137,0.5542960983235824,Public
2491,9.626,7.28801800724313e-20,Public
6872,4.7958,4.858924804759788e-05,Public
2512,2.5817,0.09216827022956145,Public
7406,8.0151,8.994421569076202e-14,Public
4929,2.2019,0.19497943627261388,Public
8772,9.6625,5.14487538708003e-20,Public
8515,1.2857,0.5625873163453565,Public
9154,8.192,2.1922257901007467e-14,Public
9382,7.1278,6.617199434872967e-11,Public
7095,5.8359,2.347285939704225e-07,Public
699,3.8369,0.002438831967580883,Public
8758,4.3295,0.00036821886192245443,Public
373,3.731,0.0035404402124759606,Public
1504,9.4769,2.980697162956779e-19,Public
1281,6.3924,8.559028936108571e-09,Public
6823,8.5222,1.444126294747169e-15,Public
6940,6.532,3.5482943103166926e-09,Public
7485,2.3959,0.1358220831486607,Public
2975,3.7511,0.0033016713312698253,Public
8418,6.644,1.7256642152653859e-09,Public
5309,8.7522,2.034325196725374e-16,Public
5836,5.7254,4.3618901626203157e-07,Public
5975,0.122,0.12109544602012544,Public
9454,3.76,0.0032007150449274773,Public
2790,3.8385,0.0024249134166261246,Public
9027,6.413,7.525584763968104e-09,Public
3896,4.1941,0.000635207634395832,Public
5855,5.4435,2.001879860402423e-06,Public
1743,7.2712,2.4041168999480157e-11,Public
3617,1.8588,0.33033843092766657,Public
7068,5.966,1.1135959091454169e-07,Public
8003,7.9429,1.5857451955984118e-13,Public
464,1.5902,0.449100661692612,Public
2991,3.7483,0.003334028184141136,Public
3867,2.4715,0.11656212675685136,Public
7668,5.905,1.58309628052683e-07,Public
578,9.3971,6.276256430388928e-19,Public
6516,3.8557,0.002279820260794319,Public
2678,9.7699,1.832232347537845e-20,Public
1892,6.9867,1.7557055987837416e-10,Public
8565,0.2302,0.22418071192839809,Public
172,2.068,0.24372126984495704,Public
273,9.2632,2.1579185335262866e-18,Public
7338,9.9099,4.686856984976316e-21,Public
3009,1.0254,0.6061427257326691,Public
3286,8.2081,1.9248729556688515e-14,Public
883,4.3108,0.00039747647092654533,Public
3463,7.4662,5.866956785154325e-12,Public
5281,5.6739,5.797354877585574e-07,Public
1271,6.8578,4.206063608887895e-10,Public
2165,6.6254,1.9468525747785957e-09,Public
4541,4.5789,0.00012822759200430107,Public
247,2.1906,0.19885314309485821,Public
1591,4.5973,0.00011832038681339694,Public
5522,0.1529,0.15112312591050436,Public
6770,2.7001,0.07051137775154856,Public
1365,5.2157,6.458651956776245e-06,Public
2973,0.886,0.5983757796187524,Public
2348,8.8485,8.812916320172243e-17,Public
2037,5.0351,1.5734062369758008e-05,Public
2682,4.08,0.0009906958216338386,Public
8881,9.1615,5.446648523126732e-18,Public
4744,8.4359,2.9715045246267255e-15,Public
3596,0.1344,0.1331916073301176,Public
6948,5.6467,6.729874594535364e-07,Public
4007,0.6943,0.5455955218590524,Public
902,5.1735,7.976573035307886e-06,Public
5888,8.1108,4.207419392418424e-14,Public
4226,1.6362,0.42904273917383434,Public
9368,6.108,4.837742233974063e-08,Public
3390,1.405,0.5236272529017479,Public
8820,0.8617,0.5944542378141825,Public
3497,4.1152,0.0008650285166253277,Public
6700,2.5389,0.1011373597436451,Public
2771,9.3403,1.0621211574410648e-18,Public
2065,3.3121,0.01374031899830109,Public
2818,6.3584,1.0574202732048492e-08,Public
4883,4.5844,0.0001251869366798816,Public
1480,5.602,8.58500715514372e-07,Public
9479,8.3064,8.650890095967968e-15,Public
8539,5.4346,2.097734386515119e-06,Public
4004,9.6383,6.482026282521895e-20,Public
2326,9.0869,1.0670572135401393e-17,Public
2817,5.4599,1.8361794508474756e-06,Public
8143,1.9036,0.3109573079385741,Public
2202,2.4102,0.1320173021107653,Public
4353,4.5848,0.000124968477090114,Public
9309,2.662,0.07699272978004876,Public
1633,9.5185,2.0166403127886749e-19,Public
4376,7.4083,8.954602663824093e-12,Public
4369,3.3149,0.013624937198474957,Public
8782,5.3778,2.821936937873852e-06,Public
3618,5.8269,2.4699526304051856e-07,Public
768,4.607,0.00011339337226129589,Public
8770,1.6244,0.434222083264919,Public
4811,7.6703,1.286114681792217e-12,Public
7712,8.178,2.4541903827422948e-14,Public
6416,7.0095,1.5016615225281787e-10,Public
7375,4.6774,8.30312944217324e-05,Public
852,3.9503,0.0016146395765906237,Public
3830,6.9452,2.3303073842060937e-10,Public
8795,0.486,0.4318639568290563,Public
6572,1.9159,0.30570065151011105,Public
2343,8.9167,4.845754975420954e-17,Public
9409,4.6514,9.32158552115466e-05,Public
442,4.3937,0.00028241635257896913,Public
1182,9.9362,3.6198637488422876e-21,Public
1084,6.8291,5.097450018126614e-10,Public
4779,4.2271,0.0005571528014777523,Public
9469,0.8894,0.5988618266156424,Public
1700,1.9283,0.30043265520538376,Public
3101,0.2517,0.24385199347829142,Public
2430,8.2592,1.2716645511116673e-14,Public
2125,9.3525,9.48899142323285e-19,Public
8671,8.2687,1.1769999183611025e-14,Public
5142,1.739,0.38337169989148295,Public
7844,6.4051,7.906675320631233e-09,Public
6995,0.6924,0.5448197158334269,Public
569,1.3965,0.5266932234665579,Public
3358,9.7746,1.750823877335737e-20,Public
4772,2.6772,0.07435320889036069,Public
1357,6.0354,7.428294547195582e-08,Public
8044,8.8997,5.627324483290365e-17,Public
346,8.7899,1.46784276768269e-16,Public
68,8.2673,1.1905014815106549e-14,Public
6063,7.4138,8.603327304458839e-12,Public
7731,4.3234,0.00037753334945192827,Public
4547,3.1388,0.022772715260726425,Public
7062,6.0991,5.1003622073773284e-08,Public
5321,7.1198,6.997406903561356e-11,Public
206,7.5667,2.793523527256009e-12,Public
6055,1.3094,0.5556063922852233,Public
7533,2.364,0.14458424940655265,Public
1499,7.3639,1.2355473887463951e-11,Public
6704,9.3207,1.2725785062850102e-18,Public
3108,5.4905,1.561637201414275e-06,Public
2687,9.4916,2.5968227637632063e-19,Public
1763,6.2892,1.6201136491280037e-08,Public
3916,4.2435,0.0005217835430471678,Public
2311,5.0431,1.5136404333660986e-05,Public
4211,6.5791,2.624486846309118e-09,Public
2104,1.461,0.502510186691529,Public
6412,0.8752,0.5967300966002342,Public
7371,0.1488,0.14716176183396787,Public
87,5.3399,3.4330582402875447e-06,Public
3666,4.2448,0.0005190715538567222,Public
6763,8.5047,1.6726919951994923e-15,Public
461,1.0134,0.6064222423798642,Public
5625,9.5806,1.1217711356681604e-19,Public
8290,0.7623,0.5700873153914271,Public
4368,4.4275,0.0002451738433555229,Public
1676,7.4421,6.9988648947311575e-12,Public
9256,2.3978,0.13531217404296453,Public
9808,8.3674,5.24055924059039e-15,Public
8917,8.1229,3.819525996322626e-14,Public
9346,6.065,6.24076509565525e-08,Public
5943,9.3626,8.6425736669736455e-19,Public
267,9.0793,1.1423635813551766e-17,Public
9863,1.6503,0.4228287807867307,Public
9657,3.359,0.011916906302999032,Public
6154,0.0567,0.0566089310822475,Public
4658,5.5683,1.0300608867617084e-06,Public
8224,9.6797,4.364207975664451e-20,Public
7721,2.0938,0.2338632764420288,Public
5056,8.1321,3.5483591653922815e-14,Public
3951,1.7361,0.3846657949545059,Public
5701,6.7435,8.998283913840343e-10,Public
1934,8.6979,3.246933135209471e-16,Public
9295,8.6559,4.652014037921847e-16,Public
2022,3.883,0.0020658026217937023,Public
9111,3.4378,0.009331097048896782,Public
1551,8.7128,2.8568304518961463e-16,Public
1354,0.9245,0.6029913947086992,Public
682,7.57,2.725806052282075e-12,Public
1417,7.4354,7.349901516284626e-12,Public
7894,5.9472,1.2416265470232376e-07,Public
6693,8.75,2.073349028922654e-16,Public
3527,0.5926,0.49717011694210833,Public
1446,3.8445,0.0023733648341227828,Public
7473,2.7916,0.056704575671024396,Public
5098,1.059,0.6044626282731502,Public
8111,4.5455,0.00014824453377729343,Public
683,0.7421,0.5634777233109814,Public
8640,4.5302,0.00015836787137760576,Public
2269,8.4732,2.1773869612755366e-15,Public
6410,0.1053,0.10471782734834782,Public
2299,1.857,0.33112404429531545,Public
4450,3.8685,0.0021770614069327033,Public
6107,2.807,0.05461164161207644,Public
8241,9.1547,5.792320783860994e-18,Public
7890,9.1656,5.248158953035141e-18,Public
4381,5.1969,7.09711275371879e-06,Public
4802,7.0758,9.503343787194617e-11,Public
8433,3.7697,0.0030938976043042446,Public
9196,5.6351,7.170207107795772e-07,Public
8383,1.2924,0.5606559031392894,Public
2996,6.1762,3.2176803751523025e-08,Public
2898,6.2595,1.9427624988442034e-08,Public
7079,9.382,7.22066985854646e-19,Public
256,1.465,0.5009458550295547,Public
1490,6.1549,3.656594506294779e-08,Public
1338,2.8142,0.05365488340647376,Public
7855,4.8924,3.104397223436593e-05,Public
1474,2.8136,0.053734088816165294,Public
8070,2.7577,0.06154063159249023,Public
1552,4.9022,2.9648520397188688e-05,Public
394,9.9385,3.538885799587214e-21,Public
8920,7.6975,1.0472457176988432e-12,Public
6493,1.3339,0.5479684192310638,Public
2483,2.7134,0.06835317130040207,Public
6918,3.1776,0.02039542465037459,Public
1195,8.714,2.8275042033415584e-16,Public
9311,2.8318,0.05137348641381771,Public
2254,0.4336,0.39469683746180384,Public
8437,4.6788,8.251396112314688e-05,Public
780,7.6046,2.1060283249829587e-12,Public
3816,8.957,3.395521747636372e-17,Public
8333,1.1281,0.5970406942311974,Public
9974,5.4667,1.7714195958229528e-06,Public
2340,6.3591,1.052839917951016e-08,Public
4524,0.6568,0.5293693742198428,Public
4159,7.183,4.4924968837855976e-11,Public
7201,2.3724,0.14224010357906025,Public
9336,3.3855,0.010984132813399926,Public
7482,3.6711,0.004348187182823567,Public
4238,0.6124,0.5076888621133553,Public
9184,1.5031,0.4857189265374304,Public
8382,1.1659,0.5908647813932079,Public
8797,5.8283,2.450471778327079e-07,Public
1724,6.7479,8.740829296145911e-10,Public
2584,7.0659,1.0178167799210787e-10,Public
1147,7.7914,5.122639278128395e-13,Public
1958,6.0503,6.8054486033744e-08,Public
4911,8.6543,4.716012108259871e-16,Public
8300,9.0325,1.7362847684974218e-17,Public
9870,8.6353,5.545666967342223e-16,Public
6830,9.6205,7.679757516278172e-20,Public
17,1.6599,0.4185844382315982,Public
4358,1.6984,0.40148116888801666,Public
3647,8.1165,4.020089651238634e-14,Public
8764,7.205,3.846635047097165e-11,Public
7587,5.9445,1.2611474085344308e-07,Public
3034,3.4746,0.00830462063954124,Public
3534,7.8143,4.2970096581811727e-13,Public
9412,9.1731,4.903381930386298e-18,Public
2962,0.0301,0.030086367637497318,Public
8245,3.7751,0.003035852110524587,Public
2570,9.2603,2.21596965330501e-18,Public
9354,6.5304,3.5846898393963993e-09,Public
242,3.1644,0.021178892801529674,Public
8092,0.0129,0.012898926700152576,Public
1330,3.5735,0.006027604461017385,Public
5832,1.3602,0.5393231927707259,Public
6717,6.3095,1.4302397006590789e-08,Public
5681,7.4397,7.122676704223188e-12,Public
6833,8.7643,1.8322979600884676e-16,Public
8067,9.4476,3.920834947304602e-19,Public
4370,0.9276,0.6032789692891488,Public
2865,1.64,0.42737058646081033,Public
4576,4.1772,0.0006790208293430581,Public
8325,5.6299,7.376507779167653e-07,Public
3408,1.5267,0.47601881333476054,Public
1894,9.8734,6.7000664564319506e-21,Public
8345,4.7734,5.38334820867196e-05,Public
6955,5.5535,1.1154498679896147e-06,Public
6764,6.9633,2.0600515048636806e-10,Public
3608,7.943,1.584506094671746e-13,Public
2901,5.0757,1.2917845912492304e-05,Public
4280,2.8005,0.055487242343822296,Public
6082,0.4726,0.42266249852765553,Public
5851,6.4854,4.771271129704818e-09,Public
9021,2.7339,0.06512964586387454,Public
4562,9.7364,2.5315476101877377e-20,Public
1407,2.4446,0.12317451973091179,Public
5877,8.5125,1.5667194976542782e-15,Public
6117,3.8231,0.0025619535829953586,Public
2697,1.3228,0.5514802690143311,Public
2645,7.6526,1.4695014524967308e-12,Public
5505,9.3725,7.885443867814631e-19,Public
2458,2.3343,0.1530843526978045,Public
4168,9.3313,1.1541061745421338e-18,Public
8546,5.36,3.094649130177732e-06,Public
3410,3.4926,0.007840278396627265,Public
1565,2.6747,0.07478239217263032,Public
3339,5.0484,1.4752471666632777e-05,Public
5435,4.3426,0.0003489387568650994,Public
3549,3.2472,0.01666639548161714,Public
6204,4.9642,2.2112031996051568e-05,Public
5038,1.0873,0.6020510202742142,Public
7319,2.0941,0.2337499000983826,Public
1249,8.4417,2.831511477409759e-15,Public
7424,0.7117,0.5524693900900728,Public
1755,8.798,1.368183449650329e-16,Public
7821,5.6935,5.204115210427833e-07,Public
4512,3.5264,0.007030686257776177,Public
4024,3.4161,0.009988008500462229,Public
3785,4.5703,0.0001331223141991138,Public
5114,5.6639,6.124681449458561e-07,Public
6483,4.5078,0.00017437172439807892,Public
2940,0.8843,0.5981270123198654,Public
7118,6.3836,9.041486154277085e-09,Public
9958,5.845,2.2292601204824754e-07,Public
3483,8.4924,1.8543220560044126e-15,Public
6256,8.9476,3.689751238726224e-17,Public
3887,6.6827,1.3411779425894031e-09,Public
7602,9.391,6.642099150887346e-19,Public
7060,9.1753,4.806560328311879e-18,Public
5518,5.1552,8.73617937779974e-06,Public
752,5.3789,2.8058649324736354e-06,Public
9053,8.8966,5.782695839546367e-17,Public
9591,4.2527,0.0005028721628045592,Public
9134,6.3057,1.4640528069421454e-08,Public
6313,3.2305,0.01750220858805888,Public
3720,3.5325,0.006892838606810529,Public
1501,6.5075,4.147240070843212e-09,Public
3941,0.4375,0.39757101840796816,Public
3788,9.0557,1.4112696068027423e-17,Public
3174,3.7159,0.0037300430827159484,Public
6355,0.721,0.5559723914125929,Public
6308,6.9454,2.3271397069427608e-10,Public
3880,9.9285,3.904541009176212e-21,Public
7964,9.4479,3.9098619109274646e-19,Public
5472,0.4116,0.3781703380808212,Public
2282,1.9467,0.2926772497807372,Public
9745,8.9815,2.7331160324689105e-17,Public
1960,4.5899,0.00012221451132574273,Public
9716,2.0068,0.2679160198433063,Public
7747,4.3896,0.0002872792056170499,Public
4317,5.0172,1.7154056000429587e-05,Public
8361,9.8066,1.284096949510261e-20,Public
8691,0.888,0.5986635433099643,Public
7600,5.2408,5.691605650113336e-06,Public
3487,3.9987,0.0013484067931218951,Public
2314,8.7487,2.0967546839884746e-16,Public
6306,8.9165,4.854295333648494e-17,Public
8462,9.196,3.983226944240113e-18,Public
6773,5.1274,1.0024116965356602e-05,Public
9981,9.0001,2.317020896732938e-17,Public
7220,5.4812,1.6405932152596864e-06,Public
6064,0.0914,0.09101902025430686,Public
467,5.766,3.478830764698786e-07,Public
3496,8.5989,7.556855549084282e-16,Public
7009,0.7528,0.5670489708107583,Public
554,1.0548,0.6047438225036463,Public
2058,5.607,8.355223967570445e-07,Public
9848,4.2185,0.0005765828535452853,Public
987,4.6253,0.00010462177947028916,Public
3695,1.333,0.5482562681126811,Public
4,3.3374,0.012728301258490067,Public
8932,9.3895,6.735241627110858e-19,Public
3248,2.2502,0.1789442598994807,Public
8230,7.3372,1.4980157534965364e-11,Public
8022,8.8051,1.2863382060818692e-16,Public
4922,0.2986,0.28558048694371296,Public
924,3.6225,0.00512262267542634,Public
6675,7.7801,5.58563093387627e-13,Public
6430,4.7971,4.830030723586193e-05,Public
7506,9.7958,1.4259050889890793e-20,Public
722,8.0278,8.136136205826366e-14,Public
302,3.4546,0.008849238191508351,Public
3523,6.846,4.552413218471862e-10,Public
2995,7.7246,8.527478128012481e-13,Public
4008,2.9966,0.03363031228481629,Public
537,6.7974,6.296964778201876e-10,Public
6024,5.9604,1.150330352167532e-07,Public
2116,0.4355,0.3960991945967012,Public
8686,2.6211,0.08445904573123972,Public
6119,6.6938,1.2472839431582273e-09,Public
9515,8.9379,4.019747292778812e-17,Public
2528,0.5508,0.4732772868506964,Public
6571,9.5962,9.674966986468278e-20,Public
2541,1.3964,0.5267290581777119,Public
4482,8.5281,1.3742363339564408e-15,Public
5923,9.8143,1.1916037878640266e-20,Public
6454,4.2805,0.00044954693216164035,Public
2535,7.6173,1.9151835127019592e-12,Public
6187,1.6892,0.40557751042103035,Public
5674,6.6266,1.9317839629021855e-09,Public
585,0.0163,0.01629783477032315,Public
8172,6.0563,6.5692189983372e-08,Public
2258,9.3136,1.358573009849202e-18,Public
4839,8.1212,3.871819332855067e-14,Public
2213,8.8577,8.132017706391642e-17,Public
8680,1.0435,0.605400124064415,Public
8863,2.5237,0.10447528253304378,Public
8177,3.3421,0.012547713100556844,Public
9114,5.3395,3.440140964485142e-06,Public
5356,3.4476,0.009047249019656133,Public
3221,9.0113,2.097323653558081e-17,Public
7073,4.5095,0.00017310558315457043,Public
9883,7.0169,1.4272216467363313e-10,Public
4448,7.7165,9.068265194237522e-13,Public
162,0.096,0.09555864965215824,Public
6912,3.7023,0.0039086689034148366,Public
3836,3.1024,0.025216244364722605,Public
6991,7.4475,6.727956092294907e-12,Public
3310,0.8825,0.5978594326180288,Public
4987,1.0921,0.6015541294889859,Public
6351,8.99,2.53453307658651e-17,Public
5369,7.5786,2.556810598890123e-12,Public
4616,2.9936,0.033899880032635256,Public
7523,2.6379,0.08132717528527796,Public
499,0.0655,0.06535964490593163,Public
5636,3.5197,0.007184938734889769,Public
1394,8.1354,3.455784976750581e-14,Public
391,6.3242,1.3064472999550954e-08,Public
1193,5.0091,1.7836116370290184e-05,Public
2794,6.8409,4.710593115069338e-10,Public
8653,6.81,5.790351802500687e-10,Public
9867,0.1751,0.17243618643032552,Public
3807,8.7858,1.5209839329020526e-16,Public
3258,2.592,0.09010296369523631,Public
3477,8.3928,4.2486643814022585e-15,Public
9301,2.2093,0.19246758640860404,Public
7847,5.1051,1.1186722601222042e-05,Public
9165,6.5646,2.8805200007773185e-09,Public
379,0.7878,0.5776278658048091,Public
6050,0.9885,0.6064501412154054,Public
8912,7.5547,3.053977859393454e-12,Public
7541,8.2651,1.2120269547953584e-14,Public
3802,1.2358,0.5758648470509101,Public
637,6.6296,1.894608512532346e-09,Public
277,2.2717,0.17208237453276412,Public
3734,0.044,0.043957428607877984,Public
2527,5.6456,6.770483156520425e-07,Public
8723,5.1198,1.0406700876907448e-05,Public
2048,8.8558,8.26824581684533e-17,Public
8152,8.1763,2.4880273870276742e-14,Public
6478,4.6184,0.00010785088759768728,Public
8688,8.384,4.56936169593643e-15,Public
8068,2.4261,0.12787582856850335,Public
2075,8.9904,2.5255474276902454e-17,Public
381,3.1672,0.02101056225476781,Public
5498,6.2346,2.2607047185769533e-08,Public
4164,7.9604,1.3827874853118633e-13,Public
8243,3.2727,0.015457401749678972,Public
3478,6.3935,8.500513396117232e-09,Public
2187,2.085,0.23720188980586157,Public
4578,1.4832,0.49374346210018843,Public
3488,3.6598,0.004518119014939388,Public
2912,5.4965,1.512654355593982e-06,Public
7724,5.4211,2.2516126658387005e-06,Public
4150,0.1221,0.12119322541009427,Public
7945,0.1231,0.12217081985806419,Public
9291,0.4297,0.39180577528054994,Public
5660,1.5053,0.48482279249215304,Public
6006,6.8198,5.424062404642634e-10,Public
6213,4.5897,0.0001223214206086046,Public
2210,1.3826,0.5316203907979338,Public
9199,0.5203,0.4544325616027067,Public
707,5.7096,4.76109907468259e-07,Public
2604,9.6533,5.617581542021659e-20,Public
5354,4.1515,0.0007510739740789975,Public
8998,7.2833,2.2051391955468076e-11,Public
2018,0.9793,0.6062690022795497,Public
5647,1.4546,0.5049985953167193,Public
696,8.6081,6.989243353263568e-16,Public
6424,5.3584,3.120367243117832e-06,Public
5972,7.8463,3.358305217008086e-13,Public
9426,3.5286,0.006980688079872205,Public
334,6.4828,4.8504449002289495e-09,Public
6956,0.5727,0.48607813102230063,Public
4854,6.8513,4.39353217932703e-10,Public
36,0.4802,0.4279073344247761,Public
33,4.6562,9.125073094597039e-05,Public
7308,6.1604,3.537988603118901e-08,Public
8757,2.3261,0.15548942446200403,Public
5475,8.9737,2.928817661189577e-17,Public
1713,5.416,2.312525213717625e-06,Public
7655,0.7414,0.5632385838291548,Public
7111,4.5983,0.000117803240925008,Public
3103,5.3033,4.142686047798086e-06,Public
1769,4.7797,5.230658628804327e-05,Public
8338,6.1399,4.000035333011836e-08,Public
729,7.7006,1.0229587707194956e-12,Public
2863,1.0084,0.606487983491881,Public
8400,7.3589,1.2810011017491303e-11,Public
4447,3.858,0.002261033915638381,Public
9341,3.1444,0.022415500180888503,Public
5921,6.4687,5.302620609156763e-09,Public
6094,8.3946,4.185852792990761e-15,Public
3552,7.8533,3.181585283973853e-13,Public
2357,6.0135,8.445185880389972e-08,Public
7677,9.3244,1.2299193697526994e-18,Public
7690,0.8742,0.5965698667029721,Public
3944,1.4858,0.49270361503583143,Public
7761,0.3795,0.35313289947164456,Public
9217,0.3014,0.2880163663692711,Public
7834,5.7878,3.0787802163177577e-07,Public
5842,3.1078,0.02484011630829019,Public
142,8.2317,1.590011758735033e-14,Public
861,8.1518,3.029835851645527e-14,Public
3506,8.8193,1.1368687181056762e-16,Public
6829,1.488,0.4918216817813865,Public
6432,9.6759,4.525914755922886e-20,Public
3995,7.6239,1.8228178276408893e-12,Public
3956,0.9496,0.6049650956920003,Public
6157,9.9725,2.5313180429386926e-21,Public
352,0.5267,0.4584836730107153,Public
941,5.6939,5.192641214790133e-07,Public
2754,9.8726,6.752648620543259e-21,Public
2068,5.155,8.744851921841917e-06,Public
9486,5.804,2.8107040005765614e-07,Public
3567,2.6469,0.07968685314280445,Public
4865,1.1831,0.5875906818895179,Public
2554,6.6248,1.954429821874529e-09,Public
5207,9.6329,6.824403770494748e-20,Public
3862,3.2871,0.01480918788333159,Public
9230,0.6585,0.5301465067532407,Public
2633,3.8333,0.0024704168090168223,Public
8005,0.8093,0.5832911325903486,Public
5030,0.207,0.20261229848719348,Public
3264,0.2987,0.28566759516836954,Public
541,7.0213,1.3846847148520971e-10,Public
4618,7.5602,2.9317711861846366e-12,Public
1613,0.3694,0.34503707939559325,Public
2936,3.9048,0.0019083334550864244,Public
942,8.0996,4.600872225039621e-14,Public
6319,7.2213,3.4276817911212755e-11,Public
8839,4.6549,9.177904294322683e-05,Public
6982,9.0865,1.070895539725001e-17,Public
8099,5.5321,1.25108708734739e-06,Public
7892,0.3048,0.29096538372160585,Public
9143,3.4014,0.010456056820530099,Public
3447,1.3949,0.527265914089463,Public
542,0.816,0.5849265916295544,Public
1685,7.808,4.5101168308930013e-13,Public
5894,2.5604,0.09655325247605732,Public
1867,2.5431,0.10022927215700869,Public
925,5.5729,1.004830547391114e-06,Public
5073,7.9165,1.948518368762327e-13,Public
2379,1.4745,0.49720335293856033,Public
155,3.1523,0.021919792134367008,Public
4670,3.9429,0.0016593758988968008,Public
183,8.166,2.703081706220653e-14,Public
189,4.007,0.001307051204027215,Public
9919,2.0771,0.24022014268008504,Public
4728,9.4781,2.947362893436364e-19,Public
1562,3.1077,0.024847037663691948,Public
8505,5.828,2.4546336874315803e-07,Public
6101,3.1331,0.023141334799200487,Public
5117,1.3487,0.5431581878540881,Public
2715,9.1044,9.11790266816232e-18,Public
8390,7.597,2.2290378800501763e-12,Public
4768,8.6555,4.667932807027937e-16,Public
4533,4.0707,0.0010266191336164331,Public
7170,3.992,0.001382668928340882,Public
7676,8.4455,2.7433368970026976e-15,Public
1608,4.8022,4.718246334292289e-05,Public
4771,9.1266,7.46563969926569e-18,Public
1306,6.8798,3.627764040532178e-10,Public
3736,9.8335,9.886999887748232e-21,Public
8165,8.9739,2.923631009221151e-17,Public
3513,3.2457,0.016740016945915752,Public
6733,3.68,0.004218451135454604,Public
1361,1.1556,0.5926886912723319,Public
1855,6.1523,3.71399863200639e-08,Public
1903,2.1159,0.22558998544536477,Public
6796,9.8632,7.4019278936438e-21,Public
8486,3.575,0.005997891286043375,Public
8692,6.1905,2.952202428806094e-08,Public
2006,3.6832,0.004172669915894939,Public
692,1.1652,0.5909920142723492,Public
6732,9.9583,2.9119526857370794e-21,Public
1277,1.9759,0.2805322985668435,Public
3929,0.9819,0.6063307717776097,Public
5902,0.632,0.517586879503279,Public
4553,3.4624,0.008633158157652362,Public
1686,0.6764,0.538090163906582,Public
4228,2.8484,0.0492949396669481,Public
6702,4.032,0.0011894675972603395,Public
1184,6.9291,2.599625664782935e-10,Public
3129,4.0717,0.001022699230741858,Public
6529,8.2607,1.2562340379329775e-14,Public
3754,7.6441,1.5664670849958527e-12,Public
7288,0.4481,0.40529679131657165,Public
1849,7.3578,1.2912187992533084e-11,Public
2146,3.3428,0.012521011311983243,Public
6691,5.0902,1.2034285012869846e-05,Public
4516,7.0422,1.1989919130685138e-10,Public
1000,4.0671,0.0010408464629082733,Public
4502,0.0708,0.07062277472839347,Public
5002,1.8049,0.35404657156365993,Public
8550,8.4093,3.705993545351643e-15,Public
6592,7.1201,6.982770712348426e-11,Public
6267,2.2601,0.17576332294974026,Public
6347,9.8813,6.202089118716989e-21,Public
9535,2.9804,0.03510770839239717,Public
8169,6.4318,6.689202463548782e-09,Public
9300,9.7188,2.9988452381237255e-20,Public
5050,9.5562,1.4131591151434693e-19,Public
1105,0.842,0.5906939394072324,Public
5014,5.7347,4.1422496948373817e-07,Public
173,9.377,7.56333438615477e-19,Public
9677,1.1411,0.5950785320296594,Public
3282,7.8015,4.740872103302167e-13,Public
3179,0.7343,0.5607748115255033,Public
328,8.667,4.231005611659445e-16,Public
7803,0.86,0.5941503425344172,Public
7331,9.5586,1.381460205540461e-19,Public
101,1.1623,0.5915140490201072,Public
4692,3.5613,0.006274238234320428,Public
2831,0.107,0.10638922834906747,Public
8154,7.6451,1.5547410907901342e-12,Public
2370,3.2492,0.01656867345456657,Public
8259,1.882,0.3202584481041835,Public
9366,5.1007,1.143087580439466e-05,Public
5301,4.6956,7.65394870297931e-05,Public
7102,1.8817,0.3203882230674363,Public
9662,3.9968,0.0013580423305990124,Public
3366,9.5046,2.298328406287526e-19,Public
2042,0.9221,0.6027602200045119,Public
1766,5.4734,1.7097664350819255e-06,Public
6491,2.5812,0.09226943756727368,Public
8753,3.3274,0.013120174939437552,Public
9248,7.5383,3.448827655644139e-12,Public
4191,4.1637,0.0007160255244597443,Public
2361,4.0629,0.0010576760317081446,Public
4303,7.7731,5.892812919535778e-13,Public
5683,7.5609,2.916566130759462e-12,Public
4581,7.9424,1.591955007672675e-13,Public
6583,2.2876,0.16711824772136777,Public
8131,0.2766,0.2662188298623209,Public
6727,9.8875,5.837077018246832e-21,Public
1383,4.7935,4.9104479680748196e-05,Public
244,2.4999,0.10986540273364219,Public
7944,7.5893,2.3608535596578563e-12,Public
1028,0.3369,0.3183130541085956,Public
6103,4.3942,0.00028182864023692454,Public
4272,9.1592,5.561223803138312e-18,Public
5578,7.3946,9.891902963590638e-12,Public
4979,8.0247,8.337892962427364e-14,Public
8405,5.2571,5.241144533346919e-06,Public
3611,0.8186,0.5855447345063799,Public
165,4.5316,0.00015741511427333618,Public
7466,9.288,1.7190690912433937e-18,Public
1817,2.9213,0.04096783131489303,Public
8663,4.6388,9.856670726375812e-05,Public
7775,5.5919,9.067911454995011e-07,Public
7348,4.1892,0.0006476316043490422,Public
8320,9.9921,2.085587371766523e-21,Public
781,6.4461,6.114350374321784e-09,Public
6712,8.0474,6.967224785262697e-14,Public
2806,4.4193,0.0002537591593007698,Public
8285,0.08,0.07974440916344264,Public
3066,6.3373,1.2049618530074561e-08,Public
3657,1.7135,0.39474982756491317,Public
168,8.8035,1.3043498698138928e-16,Public
4873,8.3004,9.086229460613102e-15,Public
6670,7.8309,3.7817476719118684e-13,Public
1073,1.1896,0.5862804830872068,Public
8910,0.1756,0.17291341903239413,Public
5057,3.4547,0.0088464376870718,Public
